distance,hour,day,base_price,is_peak_hour,is_weekend,surge_level,cab_type,provider,trip_type,final_price
5.68,12,3,5.0,0,0,1,BlackSUV,cab1,medium,21.35
14.75,5,3,5.0,0,0,1,BlackSUV,cab1,long,37.92
19.33,16,0,5.0,0,0,1,Economy,cab1,long,23.44
20.15,21,6,5.0,0,1,1,WaitAndSave,cab2,long,19.36
27.43,20,6,5.0,1,1,3,WaitAndSave,cab1,long,39.3
29.64,12,4,5.0,0,0,1,Minivan,cab2,long,52.15
4.67,3,3,5.0,0,0,1,Minivan,cab1,medium,14.7
7.25,23,2,5.0,0,0,1,Minivan,cab2,medium,18.21
0.83,3,6,5.0,0,1,1,Quickest,cab1,short,7.55
15.29,18,5,5.0,1,1,3,Minivan,cab1,long,36.47
2.88,4,2,5.0,0,0,1,Economy,cab2,short,7.74
3.39,14,0,5.0,0,0,1,Minivan,cab2,medium,13.29
18.85,23,1,5.0,0,0,1,Minivan,cab2,long,35.47
4.71,0,4,5.0,0,0,1,Minivan,cab1,medium,15.12
8.46,5,0,5.0,0,0,1,Quickest,cab1,medium,16.35
0.63,9,3,5.0,1,0,2,WaitAndSave,cab2,short,6.4
8.04,14,2,5.0,0,0,1,Economy,cab2,medium,12.74
13.34,14,0,5.0,0,0,1,BlackSUV,cab1,long,34.19
16.0,23,4,5.0,0,0,1,BlackSUV,cab1,long,38.84
2.74,16,6,5.0,0,1,1,WaitAndSave,cab2,short,5.86
1.84,11,4,5.0,0,0,1,Economy,cab1,short,6.78
4.67,17,0,5.0,1,0,3,Quickest,cab2,medium,21.12
25.02,17,2,5.0,1,0,3,Minivan,cab2,long,67.88
12.5,23,0,5.0,0,0,1,Quickest,cab2,long,22.38
2.24,6,1,5.0,0,0,1,WaitAndSave,cab2,short,5.69
4.47,19,0,5.0,1,0,3,WaitAndSave,cab1,medium,9.71
28.68,8,5,5.0,1,1,2,Minivan,cab1,long,78.03
5.26,3,0,5.0,0,0,1,BlackSUV,cab2,medium,20.68
7.8,5,3,5.0,0,0,1,Quickest,cab1,medium,16.85
23.34,7,3,5.0,1,0,3,Quickest,cab2,long,50.32
16.47,3,5,5.0,0,1,1,BlackSUV,cab2,long,41.47
7.96,14,1,5.0,0,0,1,Minivan,cab2,medium,20.66
16.28,7,1,5.0,1,0,3,Economy,cab2,long,33.68
27.97,13,4,5.0,0,0,1,BlackSUV,cab2,long,64.54
26.07,3,0,5.0,0,0,1,Economy,cab1,long,30.4
16.47,21,4,5.0,0,0,1,Economy,cab2,long,19.97
1.32,6,6,5.0,0,1,1,Quickest,cab2,short,8.26
5.05,7,2,5.0,1,0,3,Economy,cab2,medium,13.74
8.36,0,5,5.0,0,1,1,Quickest,cab2,medium,16.75
29.22,5,2,5.0,0,0,1,Economy,cab2,long,32.67
14.06,19,6,5.0,1,1,2,BlackSUV,cab2,long,51.88
23.47,14,6,5.0,0,1,1,Economy,cab1,long,27.25
11.35,4,6,5.0,0,1,1,BlackSUV,cab2,long,31.7
24.97,9,1,5.0,1,0,2,Minivan,cab2,long,55.81
3.53,2,5,5.0,0,1,1,BlackSUV,cab2,medium,16.36
21.89,16,5,5.0,0,1,1,Quickest,cab1,long,33.53
8.41,7,0,5.0,1,0,2,BlackSUV,cab1,medium,40.14
6.18,4,2,5.0,0,0,1,Economy,cab2,medium,10.6
11.37,0,3,5.0,0,0,1,WaitAndSave,cab2,long,12.16
4.36,17,6,5.0,1,1,2,BlackSUV,cab1,medium,20.54
13.13,10,3,5.0,1,0,3,Economy,cab1,long,24.14
15.11,4,4,5.0,0,0,1,Quickest,cab1,long,25.36
4.73,0,2,5.0,0,0,1,Quickest,cab1,medium,12.53
8.71,14,1,5.0,0,0,1,BlackSUV,cab2,medium,26.62
14.48,12,3,5.0,0,0,1,Economy,cab2,long,19.12
18.26,12,0,5.0,0,0,1,WaitAndSave,cab2,long,17.5
4.94,23,0,5.0,0,0,1,WaitAndSave,cab2,medium,7.74
8.25,3,4,5.0,0,0,1,Minivan,cab2,medium,20.76
27.76,19,0,5.0,1,0,2,WaitAndSave,cab1,long,31.24
14.64,11,3,5.0,0,0,1,WaitAndSave,cab1,long,15.11
7.05,19,5,5.0,1,1,3,Economy,cab2,medium,16.26
29.14,14,5,5.0,0,1,1,Quickest,cab2,long,42.57
9.43,17,6,5.0,1,1,3,Minivan,cab1,medium,34.36
4.98,10,0,5.0,1,0,2,Minivan,cab1,medium,25.8
23.56,8,5,5.0,1,1,3,Economy,cab2,long,35.79
9.44,19,3,5.0,1,0,2,Economy,cab2,medium,16.94
4.12,10,5,5.0,1,1,2,WaitAndSave,cab1,medium,11.83
11.49,16,2,5.0,0,0,1,WaitAndSave,cab1,long,12.43
23.21,22,5,5.0,0,1,1,Economy,cab1,long,26.28
5.99,22,2,5.0,0,0,1,BlackSUV,cab1,medium,21.96
24.49,22,6,5.0,0,1,1,Quickest,cab2,long,38.28
10.05,19,6,5.0,1,1,3,Minivan,cab1,long,29.38
2.19,7,1,5.0,1,0,3,Quickest,cab2,short,11.51
22.02,20,3,5.0,1,0,3,BlackSUV,cab1,long,88.52
9.04,8,1,5.0,1,0,3,WaitAndSave,cab2,medium,16.34
23.98,1,2,5.0,0,0,1,Minivan,cab1,long,43.91
10.0,17,1,5.0,1,0,3,BlackSUV,cab2,medium,44.75
10.3,0,3,5.0,0,0,1,Minivan,cab2,long,22.69
11.53,20,5,5.0,1,1,2,Economy,cab1,long,20.33
29.42,14,6,5.0,0,1,1,WaitAndSave,cab2,long,26.25
13.18,21,5,5.0,0,1,1,WaitAndSave,cab2,long,13.94
21.5,13,0,5.0,0,0,1,BlackSUV,cab1,long,52.98
28.79,13,0,5.0,0,0,1,BlackSUV,cab2,long,67.53
14.82,17,0,5.0,1,0,3,WaitAndSave,cab2,long,22.26
6.45,19,6,5.0,1,1,2,Economy,cab1,medium,16.65
26.91,6,1,5.0,0,0,1,Economy,cab1,long,30.43
12.97,0,3,5.0,0,0,1,Quickest,cab2,long,22.6
19.64,2,4,5.0,0,0,1,BlackSUV,cab1,long,47.39
17.25,4,2,5.0,0,0,1,Economy,cab1,long,21.3
29.68,22,0,5.0,0,0,1,Economy,cab1,long,33.25
14.37,5,6,5.0,0,1,1,Minivan,cab2,long,29.48
19.14,9,4,5.0,1,0,2,BlackSUV,cab1,long,66.96
7.04,20,4,5.0,1,0,2,Economy,cab2,medium,18.46
16.74,6,1,5.0,0,0,1,Quickest,cab2,long,26.6
13.78,7,0,5.0,1,0,2,Minivan,cab1,long,46.92
15.8,0,6,5.0,0,1,1,Minivan,cab1,long,31.66
14.26,7,1,5.0,1,0,2,WaitAndSave,cab2,long,22.79
23.28,18,2,5.0,1,0,2,BlackSUV,cab1,long,90.53
10.24,1,4,5.0,0,0,1,BlackSUV,cab1,long,28.82
26.49,19,6,5.0,1,1,2,Minivan,cab1,long,71.68
5.9,10,2,5.0,1,0,2,WaitAndSave,cab2,medium,12.63
23.91,18,0,5.0,1,0,3,Economy,cab1,long,35.73
1.25,17,4,5.0,1,0,3,Economy,cab1,short,9.06
12.53,18,0,5.0,1,0,3,BlackSUV,cab1,long,46.16
17.67,21,2,5.0,0,0,1,WaitAndSave,cab1,long,18.09
1.24,17,3,5.0,1,0,3,Quickest,cab2,short,11.47
14.71,18,2,5.0,1,0,3,Quickest,cab2,long,36.78
20.98,20,4,5.0,1,0,3,BlackSUV,cab2,long,62.48
15.19,16,0,5.0,0,0,1,WaitAndSave,cab2,long,15.66
22.97,14,2,5.0,0,0,1,WaitAndSave,cab2,long,21.84
21.28,5,4,5.0,0,0,1,Economy,cab2,long,24.99
19.22,23,0,5.0,0,0,1,WaitAndSave,cab1,long,18.83
6.92,7,0,5.0,1,0,2,BlackSUV,cab2,medium,30.53
22.26,1,6,5.0,0,1,1,BlackSUV,cab2,long,51.31
14.17,16,2,5.0,0,0,1,Economy,cab2,long,19.14
23.54,9,3,5.0,1,0,3,Economy,cab1,long,40.3
17.05,4,3,5.0,0,0,1,BlackSUV,cab1,long,40.69
17.17,1,3,5.0,0,0,1,Economy,cab2,long,20.67
24.46,1,0,5.0,0,0,1,WaitAndSave,cab1,long,23.5
25.76,12,6,5.0,0,1,1,Economy,cab2,long,29.68
28.13,23,6,5.0,0,1,1,Quickest,cab2,long,42.52
17.4,2,0,5.0,0,0,1,Quickest,cab2,long,27.13
5.5,7,4,5.0,1,0,3,Economy,cab2,medium,14.68
26.9,2,1,5.0,0,0,1,Economy,cab2,long,30.33
8.87,17,5,5.0,1,1,2,WaitAndSave,cab1,medium,13.58
17.9,2,1,5.0,0,0,1,Economy,cab2,long,21.56
4.5,22,0,5.0,0,0,1,Minivan,cab2,medium,14.75
10.58,22,6,5.0,0,1,1,Minivan,cab2,long,23.4
14.05,9,3,5.0,1,0,3,BlackSUV,cab1,long,59.22
7.93,11,4,5.0,0,0,1,Minivan,cab2,medium,19.79
0.89,17,6,5.0,1,1,2,WaitAndSave,cab2,short,7.37
25.26,4,3,5.0,0,0,1,Economy,cab2,long,28.63
20.29,13,1,5.0,0,0,1,WaitAndSave,cab2,long,18.74
7.28,16,5,5.0,0,1,1,Minivan,cab2,medium,19.29
21.8,20,3,5.0,1,0,3,Minivan,cab2,long,62.79
10.15,16,2,5.0,0,0,1,Minivan,cab1,long,23.62
9.69,3,5,5.0,0,1,1,Economy,cab1,medium,13.8
14.55,18,0,5.0,1,0,3,Economy,cab1,long,23.5
6.03,11,6,5.0,0,1,1,BlackSUV,cab1,medium,21.07
20.73,7,6,5.0,1,1,3,Economy,cab1,long,39.91
5.54,20,2,5.0,1,0,3,Economy,cab1,medium,17.32
8.05,19,6,5.0,1,1,3,WaitAndSave,cab2,medium,13.02
26.83,9,1,5.0,1,0,2,Minivan,cab1,long,65.69
2.06,14,2,5.0,0,0,1,WaitAndSave,cab2,short,5.36
23.86,19,2,5.0,1,0,2,Economy,cab2,long,35.02
28.52,19,2,5.0,1,0,2,Quickest,cab1,long,69.83
23.64,14,0,5.0,0,0,1,Economy,cab1,long,28.0
21.4,12,6,5.0,0,1,1,Minivan,cab1,long,39.68
8.92,1,4,5.0,0,0,1,BlackSUV,cab1,medium,28.15
5.82,1,3,5.0,0,0,1,WaitAndSave,cab2,medium,8.2
16.5,19,1,5.0,1,0,2,Quickest,cab2,long,39.78
25.32,18,3,5.0,1,0,2,Quickest,cab1,long,62.14
6.77,11,1,5.0,0,0,1,BlackSUV,cab1,medium,22.6
27.78,13,2,5.0,0,0,1,WaitAndSave,cab1,long,25.14
29.43,1,0,5.0,0,0,1,WaitAndSave,cab2,long,26.51
19.45,15,0,5.0,0,0,1,BlackSUV,cab2,long,47.07
21.74,0,2,5.0,0,0,1,Economy,cab1,long,26.79
17.65,9,2,5.0,1,0,3,WaitAndSave,cab1,long,28.59
19.47,22,0,5.0,0,0,1,BlackSUV,cab1,long,46.7
15.8,12,6,5.0,0,1,1,BlackSUV,cab1,long,39.01
21.5,3,1,5.0,0,0,1,Minivan,cab1,long,39.08
2.79,13,4,5.0,0,0,1,Economy,cab2,short,7.34
26.83,11,3,5.0,0,0,1,Minivan,cab1,long,47.74
12.58,1,4,5.0,0,0,1,WaitAndSave,cab1,long,13.0
26.17,9,4,5.0,1,0,2,BlackSUV,cab2,long,75.02
23.86,7,5,5.0,1,1,3,Minivan,cab2,long,65.59
7.15,12,4,5.0,0,0,1,Quickest,cab1,medium,14.72
3.59,15,1,5.0,0,0,1,Economy,cab2,medium,8.47
18.06,3,1,5.0,0,0,1,Minivan,cab1,long,35.36
6.57,19,6,5.0,1,1,3,BlackSUV,cab2,medium,34.26
26.74,15,4,5.0,0,0,1,Minivan,cab2,long,49.52
7.32,17,5,5.0,1,1,2,BlackSUV,cab2,medium,42.32
20.91,6,6,5.0,0,1,1,Quickest,cab1,long,32.35
13.85,14,6,5.0,0,1,1,Minivan,cab1,long,28.48
17.08,3,1,5.0,0,0,1,Quickest,cab1,long,27.54
7.56,23,0,5.0,0,0,1,Minivan,cab1,medium,20.26
2.14,4,6,5.0,0,1,1,BlackSUV,cab2,short,13.83
13.77,2,6,5.0,0,1,1,BlackSUV,cab1,long,37.79
16.36,3,0,5.0,0,0,1,Minivan,cab2,long,32.05
19.58,12,1,5.0,0,0,1,Minivan,cab1,long,38.13
13.31,19,1,5.0,1,0,3,WaitAndSave,cab2,long,20.81
10.56,4,5,5.0,0,1,1,BlackSUV,cab1,long,30.02
3.17,5,6,5.0,0,1,1,Economy,cab2,medium,8.14
7.08,5,2,5.0,0,0,1,Economy,cab1,medium,11.9
19.4,20,1,5.0,1,0,3,BlackSUV,cab1,long,53.79
15.2,11,6,5.0,0,1,1,Quickest,cab2,long,26.1
7.05,17,5,5.0,1,1,3,Economy,cab2,medium,15.87
3.32,13,1,5.0,0,0,1,Economy,cab2,medium,8.52
3.93,20,0,5.0,1,0,3,WaitAndSave,cab2,medium,9.24
3.39,20,4,5.0,1,0,3,Quickest,cab2,medium,15.43
21.38,13,5,5.0,0,1,1,Quickest,cab1,long,34.18
23.77,13,4,5.0,0,0,1,Quickest,cab1,long,37.0
14.18,21,3,5.0,0,0,1,Minivan,cab2,long,29.15
10.7,16,2,5.0,0,0,1,Quickest,cab2,long,19.02
15.28,1,5,5.0,0,1,1,BlackSUV,cab2,long,39.21
4.81,6,1,5.0,0,0,1,Economy,cab2,medium,9.3
23.91,11,0,5.0,0,0,1,Quickest,cab2,long,36.17
7.42,8,2,5.0,1,0,2,BlackSUV,cab1,medium,40.7
22.73,22,2,5.0,0,0,1,Quickest,cab2,long,34.7
27.5,18,1,5.0,1,0,2,Quickest,cab1,long,60.85
28.23,9,5,5.0,1,1,3,BlackSUV,cab2,long,86.98
3.28,5,0,5.0,0,0,1,Economy,cab1,medium,8.14
12.33,11,0,5.0,0,0,1,WaitAndSave,cab1,long,13.35
15.66,13,4,5.0,0,0,1,BlackSUV,cab2,long,40.01
24.87,13,6,5.0,0,1,1,WaitAndSave,cab2,long,22.92
19.79,8,6,5.0,1,1,2,Quickest,cab2,long,34.62
26.97,8,1,5.0,1,0,2,WaitAndSave,cab1,long,30.14
13.22,12,4,5.0,0,0,1,BlackSUV,cab1,long,35.35
23.96,15,6,5.0,0,1,1,Minivan,cab1,long,43.28
5.72,3,4,5.0,0,0,1,Economy,cab1,medium,10.08
29.67,11,5,5.0,0,1,1,Quickest,cab1,long,43.88
0.99,9,1,5.0,1,0,3,Economy,cab2,short,8.27
15.25,7,4,5.0,1,0,2,Economy,cab1,long,30.81
3.32,11,2,5.0,0,0,1,Minivan,cab1,medium,12.86
9.34,16,3,5.0,0,0,1,Quickest,cab1,medium,17.96
14.14,16,0,5.0,0,0,1,Minivan,cab2,long,30.63
27.78,17,6,5.0,1,1,2,WaitAndSave,cab1,long,29.42
4.15,20,3,5.0,1,0,3,Minivan,cab1,medium,17.14
15.14,11,6,5.0,0,1,1,WaitAndSave,cab2,long,15.21
8.95,5,4,5.0,0,0,1,Quickest,cab2,medium,17.68
24.01,5,6,5.0,0,1,1,WaitAndSave,cab2,long,22.09
28.33,15,2,5.0,0,0,1,Minivan,cab2,long,49.02
18.42,9,0,5.0,1,0,2,Quickest,cab1,long,37.77
27.13,3,2,5.0,0,0,1,WaitAndSave,cab2,long,24.02
29.01,6,1,5.0,0,0,1,BlackSUV,cab2,long,62.93
21.95,12,5,5.0,0,1,1,Economy,cab1,long,26.8
3.33,5,1,5.0,0,0,1,Quickest,cab1,medium,10.29
9.59,2,2,5.0,0,0,1,Quickest,cab2,medium,18.67
19.13,7,5,5.0,1,1,3,Minivan,cab1,long,47.02
11.38,17,0,5.0,1,0,2,WaitAndSave,cab1,long,14.7
12.86,17,2,5.0,1,0,2,Economy,cab1,long,28.71
22.15,2,5,5.0,0,1,1,BlackSUV,cab1,long,54.21
3.85,3,3,5.0,0,0,1,Quickest,cab2,medium,10.88
6.45,2,3,5.0,0,0,1,Quickest,cab1,medium,14.19
12.34,4,3,5.0,0,0,1,Economy,cab1,long,16.89
24.94,13,5,5.0,0,1,1,BlackSUV,cab1,long,58.22
11.03,1,4,5.0,0,0,1,Economy,cab1,long,15.42
9.52,13,1,5.0,0,0,1,Minivan,cab2,medium,21.83
6.94,8,1,5.0,1,0,3,Quickest,cab1,medium,20.65
9.46,14,6,5.0,0,1,1,Quickest,cab2,medium,18.78
25.32,2,5,5.0,0,1,1,Economy,cab1,long,29.14
25.4,14,0,5.0,0,0,1,Economy,cab1,long,29.89
21.71,17,3,5.0,1,0,3,BlackSUV,cab1,long,83.85
27.56,18,0,5.0,1,0,3,Economy,cab1,long,42.68
23.65,7,4,5.0,1,0,2,WaitAndSave,cab2,long,35.78
25.37,16,4,5.0,0,0,1,BlackSUV,cab1,long,56.92
9.72,14,5,5.0,0,1,1,Quickest,cab1,medium,17.86
22.71,6,1,5.0,0,0,1,WaitAndSave,cab1,long,20.35
18.62,9,3,5.0,1,0,2,Minivan,cab2,long,48.98
19.66,11,3,5.0,0,0,1,Minivan,cab2,long,36.87
27.37,22,6,5.0,0,1,1,Minivan,cab1,long,49.53
3.6,21,6,5.0,0,1,1,Minivan,cab2,medium,14.01
7.64,4,6,5.0,0,1,1,Minivan,cab1,medium,19.03
4.35,1,2,5.0,0,0,1,Quickest,cab2,medium,12.05
15.27,12,5,5.0,0,1,1,Quickest,cab1,long,26.39
11.13,1,0,5.0,0,0,1,WaitAndSave,cab2,long,12.4
15.55,10,1,5.0,1,0,2,WaitAndSave,cab1,long,24.39
20.2,23,4,5.0,0,0,1,WaitAndSave,cab2,long,18.72
13.57,3,4,5.0,0,0,1,WaitAndSave,cab1,long,14.8
28.47,0,0,5.0,0,0,1,Minivan,cab1,long,51.06
5.33,8,0,5.0,1,0,3,BlackSUV,cab2,medium,26.96
19.87,14,6,5.0,0,1,1,Quickest,cab2,long,32.06
27.9,3,2,5.0,0,0,1,Economy,cab1,long,32.49
4.7,14,4,5.0,0,0,1,BlackSUV,cab1,medium,18.63
12.38,20,0,5.0,1,0,2,Economy,cab2,long,28.56
1.78,17,2,5.0,1,0,2,BlackSUV,cab1,short,16.09
27.44,8,4,5.0,1,0,2,Minivan,cab2,long,62.02
1.64,1,2,5.0,0,0,1,Economy,cab2,short,6.39
13.54,9,6,5.0,1,1,2,Economy,cab2,long,25.28
15.76,6,5,5.0,0,1,1,WaitAndSave,cab1,long,16.12
23.53,4,1,5.0,0,0,1,Quickest,cab2,long,34.71
18.05,8,0,5.0,1,0,2,Economy,cab1,long,28.93
3.2,0,0,5.0,0,0,1,Quickest,cab1,medium,10.29
26.6,12,3,5.0,0,0,1,WaitAndSave,cab2,long,23.83
12.43,3,2,5.0,0,0,1,BlackSUV,cab2,long,34.46
18.39,13,4,5.0,0,0,1,Minivan,cab1,long,34.94
29.55,4,5,5.0,0,1,1,WaitAndSave,cab2,long,26.15
26.4,21,0,5.0,0,0,1,Quickest,cab1,long,40.27
10.86,20,3,5.0,1,0,2,WaitAndSave,cab1,long,15.38
5.99,12,5,5.0,0,1,1,Economy,cab1,medium,10.68
18.76,20,4,5.0,1,0,2,Economy,cab1,long,35.11
28.58,20,2,5.0,1,0,3,WaitAndSave,cab2,long,42.55
13.91,0,0,5.0,0,0,1,Economy,cab2,long,18.91
15.72,23,3,5.0,0,0,1,BlackSUV,cab1,long,39.23
26.99,13,6,5.0,0,1,1,Economy,cab1,long,29.92
13.21,5,0,5.0,0,0,1,Minivan,cab2,long,27.03
12.99,10,6,5.0,1,1,3,BlackSUV,cab2,long,38.94
8.36,23,3,5.0,0,0,1,BlackSUV,cab1,medium,26.83
21.6,5,0,5.0,0,0,1,WaitAndSave,cab1,long,19.54
4.03,7,1,5.0,1,0,2,WaitAndSave,cab2,medium,9.84
25.93,21,5,5.0,0,1,1,Economy,cab2,long,29.01
22.73,18,5,5.0,1,1,2,WaitAndSave,cab1,long,27.64
25.52,5,2,5.0,0,0,1,Minivan,cab2,long,46.56
23.86,9,0,5.0,1,0,2,WaitAndSave,cab2,long,33.75
7.07,15,2,5.0,0,0,1,Economy,cab2,medium,11.77
8.59,10,1,5.0,1,0,3,Quickest,cab2,medium,19.1
14.84,0,2,5.0,0,0,1,Minivan,cab2,long,29.71
22.8,16,3,5.0,0,0,1,Minivan,cab1,long,43.72
10.65,16,4,5.0,0,0,1,Quickest,cab2,long,19.64
4.44,1,1,5.0,0,0,1,Quickest,cab2,medium,11.7
20.55,4,6,5.0,0,1,1,BlackSUV,cab1,long,48.41
24.0,8,1,5.0,1,0,3,Minivan,cab1,long,72.94
27.87,2,3,5.0,0,0,1,Quickest,cab2,long,42.09
13.86,6,3,5.0,0,0,1,Economy,cab1,long,18.85
10.28,7,5,5.0,1,1,3,Quickest,cab1,long,23.71
9.0,10,5,5.0,1,1,2,Quickest,cab1,medium,24.97
26.3,16,4,5.0,0,0,1,Quickest,cab1,long,40.3
22.37,6,5,5.0,0,1,1,WaitAndSave,cab1,long,20.39
11.88,18,4,5.0,1,0,3,BlackSUV,cab2,long,52.77
8.46,7,1,5.0,1,0,3,Quickest,cab1,medium,23.26
1.61,7,1,5.0,1,0,2,Minivan,cab1,short,13.78
22.74,23,4,5.0,0,0,1,WaitAndSave,cab1,long,20.75
22.84,22,0,5.0,0,0,1,WaitAndSave,cab2,long,22.11
7.82,6,4,5.0,0,0,1,Quickest,cab1,medium,16.12
10.23,19,4,5.0,1,0,2,BlackSUV,cab2,long,48.45
11.81,5,6,5.0,0,1,1,Economy,cab1,long,16.85
25.26,1,0,5.0,0,0,1,WaitAndSave,cab2,long,24.01
14.58,7,5,5.0,1,1,3,BlackSUV,cab2,long,50.5
20.9,17,4,5.0,1,0,3,WaitAndSave,cab2,long,27.53
29.39,1,3,5.0,0,0,1,Quickest,cab2,long,43.15
26.8,12,0,5.0,0,0,1,WaitAndSave,cab2,long,24.77
24.72,8,6,5.0,1,1,2,WaitAndSave,cab2,long,27.54
17.91,22,6,5.0,0,1,1,Economy,cab1,long,21.57
19.5,17,4,5.0,1,0,2,Quickest,cab2,long,46.67
16.78,21,2,5.0,0,0,1,WaitAndSave,cab2,long,16.68
20.17,13,1,5.0,0,0,1,Quickest,cab2,long,31.85
1.05,10,6,5.0,1,1,2,BlackSUV,cab1,short,16.91
2.6,8,6,5.0,1,1,3,WaitAndSave,cab2,short,7.5
13.14,14,1,5.0,0,0,1,BlackSUV,cab1,long,33.89
12.59,21,1,5.0,0,0,1,BlackSUV,cab2,long,34.7
24.93,10,0,5.0,1,0,2,Economy,cab1,long,42.01
25.95,7,1,5.0,1,0,2,Minivan,cab2,long,55.13
20.34,10,0,5.0,1,0,2,Economy,cab1,long,35.28
12.72,20,2,5.0,1,0,3,WaitAndSave,cab2,long,20.53
2.51,17,5,5.0,1,1,3,WaitAndSave,cab2,short,6.62
14.45,22,4,5.0,0,0,1,Quickest,cab1,long,24.54
10.36,18,5,5.0,1,1,2,WaitAndSave,cab2,long,15.48
17.58,12,2,5.0,0,0,1,Quickest,cab2,long,28.9
8.33,17,1,5.0,1,0,3,Quickest,cab2,medium,21.26
27.35,15,2,5.0,0,0,1,BlackSUV,cab1,long,61.81
9.83,22,6,5.0,0,1,1,WaitAndSave,cab2,medium,11.36
3.82,8,0,5.0,1,0,3,WaitAndSave,cab2,medium,10.22
18.03,11,0,5.0,0,0,1,WaitAndSave,cab2,long,17.06
27.46,22,6,5.0,0,1,1,BlackSUV,cab1,long,62.19
16.15,6,3,5.0,0,0,1,WaitAndSave,cab1,long,16.63
11.36,14,2,5.0,0,0,1,Minivan,cab2,long,25.29
11.76,11,4,5.0,0,0,1,Quickest,cab2,long,20.42
27.35,4,5,5.0,0,1,1,BlackSUV,cab1,long,59.63
18.33,15,2,5.0,0,0,1,BlackSUV,cab1,long,44.95
18.32,15,6,5.0,0,1,1,Minivan,cab1,long,36.41
6.25,14,1,5.0,0,0,1,Economy,cab1,medium,10.72
15.93,12,1,5.0,0,0,1,WaitAndSave,cab2,long,16.62
27.54,16,2,5.0,0,0,1,Minivan,cab1,long,51.51
27.78,7,1,5.0,1,0,3,WaitAndSave,cab2,long,36.34
16.2,12,2,5.0,0,0,1,Quickest,cab2,long,26.67
23.39,12,6,5.0,0,1,1,Quickest,cab1,long,35.11
28.26,23,5,5.0,0,1,1,WaitAndSave,cab2,long,26.52
14.86,3,2,5.0,0,0,1,Minivan,cab2,long,30.15
25.27,11,2,5.0,0,0,1,BlackSUV,cab1,long,55.96
14.06,21,0,5.0,0,0,1,WaitAndSave,cab1,long,14.34
27.09,11,1,5.0,0,0,1,Economy,cab2,long,31.98
16.07,1,1,5.0,0,0,1,Quickest,cab2,long,26.43
10.85,7,2,5.0,1,0,3,Economy,cab1,long,21.13
3.63,19,0,5.0,1,0,3,WaitAndSave,cab2,medium,8.75
9.91,13,0,5.0,0,0,1,Economy,cab2,medium,14.34
1.78,5,5,5.0,0,1,1,Economy,cab2,short,6.96
19.44,13,0,5.0,0,0,1,Minivan,cab1,long,37.9
4.8,4,3,5.0,0,0,1,WaitAndSave,cab1,medium,7.7
17.56,7,2,5.0,1,0,3,Economy,cab1,long,27.9
7.93,15,0,5.0,0,0,1,Economy,cab2,medium,12.93
2.88,22,4,5.0,0,0,1,BlackSUV,cab1,short,15.92
27.24,2,3,5.0,0,0,1,WaitAndSave,cab2,long,25.63
1.08,1,6,5.0,0,1,1,Economy,cab1,short,5.82
0.54,10,6,5.0,1,1,2,BlackSUV,cab2,short,18.17
20.84,12,2,5.0,0,0,1,WaitAndSave,cab1,long,19.79
18.69,3,5,5.0,0,1,1,Quickest,cab2,long,29.9
27.84,11,0,5.0,0,0,1,BlackSUV,cab2,long,65.54
13.66,13,6,5.0,0,1,1,WaitAndSave,cab1,long,14.17
16.17,14,2,5.0,0,0,1,Economy,cab2,long,20.25
6.88,13,5,5.0,0,1,1,Quickest,cab1,medium,15.02
27.24,19,0,5.0,1,0,2,Economy,cab1,long,39.76
3.34,9,5,5.0,1,1,3,Minivan,cab1,medium,21.7
0.99,21,4,5.0,0,0,1,Quickest,cab1,short,8.01
23.74,9,4,5.0,1,0,3,BlackSUV,cab2,long,85.56
26.16,13,3,5.0,0,0,1,Economy,cab2,long,29.33
8.88,0,6,5.0,0,1,1,Minivan,cab2,medium,20.87
17.3,16,4,5.0,0,0,1,BlackSUV,cab2,long,42.3
8.46,7,4,5.0,1,0,2,Quickest,cab1,medium,27.48
29.8,8,2,5.0,1,0,2,Economy,cab2,long,40.55
4.11,17,4,5.0,1,0,3,WaitAndSave,cab1,medium,11.11
26.23,15,1,5.0,0,0,1,Quickest,cab1,long,38.84
13.91,21,3,5.0,0,0,1,BlackSUV,cab2,long,37.33
5.14,21,2,5.0,0,0,1,WaitAndSave,cab1,medium,7.74
6.93,6,5,5.0,0,1,1,BlackSUV,cab2,medium,23.7
9.38,3,4,5.0,0,0,1,Economy,cab1,medium,14.42
0.86,21,6,5.0,0,1,1,WaitAndSave,cab2,short,4.83
5.9,20,2,5.0,1,0,2,WaitAndSave,cab2,medium,12.5
12.06,15,2,5.0,0,0,1,Economy,cab1,long,16.27
4.83,19,5,5.0,1,1,3,Economy,cab1,medium,11.5
25.59,6,6,5.0,0,1,1,Minivan,cab1,long,47.24
11.62,5,4,5.0,0,0,1,Quickest,cab2,long,20.52
3.95,7,1,5.0,1,0,2,Quickest,cab1,medium,17.49
1.34,21,3,5.0,0,0,1,WaitAndSave,cab1,short,5.05
11.76,20,1,5.0,1,0,3,Economy,cab1,long,25.96
3.85,3,4,5.0,0,0,1,BlackSUV,cab2,medium,16.87
23.98,22,5,5.0,0,1,1,WaitAndSave,cab2,long,21.59
26.6,19,6,5.0,1,1,2,BlackSUV,cab1,long,100.75
23.68,1,5,5.0,0,1,1,WaitAndSave,cab2,long,22.97
16.89,14,5,5.0,0,1,1,Economy,cab1,long,21.05
